X,SITE_ID,fire_year,Incid_Name,Ig_Date,rank.x,X.x.x,OBJECTID.x,survey_year.x,site_survey_id,QC_visit.x,pf_survey,YPF,fire_site_id,rank.y,ignition_date,ppc_burned_perc,ppc_himod_perc,ppc_burned_sqkm,ppc_himod_sqkm,ppc_area_sqkm,rip_burned_perc,rip_himod_perc,rip_burned_sqkm,rip_himod_sqkm,rip_area_sqkm,reach_burned_perc,reach_himod_perc,reach_burned_sqkm,reach_himod_sqkm,reach_area_sqkm,ppc_burn_ratio,rip_burn_ratio,reach_burn_ratio,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,Rowid.y,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,X.y.x,channel_freq,creek_code.x,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,X.x.x.x,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X.y.y,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,X.x.y,creek_code.y,site,survey_date,survey_type,channel_width,reach_length_bankfull,upstream_length,main_or_trib,X.y.y.y,OBJECTID.y.y,survey_year,QC_visit.y,survey_date2,survey_date3,bankfull_all_mean,relative_bankfull
210,CAINV0006,1987,COLD,1987-08-30,2,233,233,2013,2013CAINV1006,N,yes,26,1987_CAINV0006,2,8/30/1987,23.493,11.925,7.394,3.753,31.5009,22.437,10.193,0.992,0.451,4.423719883,5.549,0,0.005,0,0.092992705,0.507598008,0.454294246,0,6,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,29,26,179,63,271,9.67,8.67,59.67,21,90.33,8,21,79,1353,1155,1489,334,1280.881603,55.74311104,1275,1353,CAINV,1006,31.47631108,1353,0,33.2736969,33.2736969,9.834998326,4.878462623,9.508656502,0.634322296,0.199661259138758,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.01466611,0.02086452,Melange,2071,2,CAINV,320,1353,CAINV,1006,31.47631108,156,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,14.908,126.494255730757,61.1728912655875,4.78949095439239,1701,CAINV0006,2013,320,134.38,46.88,34.88,297.1,CAINV0006,7,11528700,17538.6873178155,17.5386873178155,233,CAINV,6,2013-07-08 14:45:54,Regular,14.7,320,320,Mainstream,233,233,2013,N,2013-07-08,2013-07-08,11.2585,1.324155082826309
211,CAINV0006,1987,COLD,1987-08-30,2,3585,3585,2021,2021CAINV1006,N,yes,34,1987_CAINV0006,2,8/30/1987,23.493,11.925,7.394,3.753,31.5009,22.437,10.193,0.992,0.451,4.423719883,5.549,0,0.005,0,0.092992705,0.507598008,0.454294246,0,6,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,37,21,168,62,267,12.33,7,56,20.67,89,6,30,91,1353,1155,1489,334,1280.881603,55.74311104,1275,1353,CAINV,1006,31.47631108,1353,0,33.2736969,33.2736969,9.834998326,4.878462623,9.508656502,0.634322296,0.199661259138758,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.01466611,0.02086452,Melange,3510,1,CAINV,320,1353,CAINV,1006,31.47631108,156,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,7.609,132.000267655866,64.1403502001446,5.01498399091954,3012,CAINV0006,2021,320,46.88,21.88,46.67,70.21,CAINV0006,7,11528700,17538.6873178155,17.5386873178155,3585,CAINV,6,2021-07-11 00:00:00,Regular,0,0,0,NA,3585,3585,2021,N,2021-07-11,2021-07-11,11.2585,0.675844917173691
212,CAINV0006,2007,WALLOW,2007-08-29,3,233,233,2013,2013CAINV1006,N,yes,6,2007_CAINV0006,3,8/29/2007,2.867,2.004,0.903,0.631,31.5009,2.672,1.017,0.118,0.045,4.423719883,0,0,0,0,NA,0.69898849,0.380613772,NA,6,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,29,26,179,63,271,9.67,8.67,59.67,21,90.33,8,21,79,1353,1155,1489,334,1280.881603,55.74311104,1275,1353,CAINV,1006,31.47631108,1353,0,33.2736969,33.2736969,9.834998326,4.878462623,9.508656502,0.634322296,0.199661259138758,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.01466611,0.02086452,Melange,2071,2,CAINV,320,1353,CAINV,1006,31.47631108,156,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,14.908,126.494255730757,61.1728912655875,4.78949095439239,1701,CAINV0006,2013,320,134.38,46.88,34.88,297.1,CAINV0006,7,11528700,17538.6873178155,17.5386873178155,233,CAINV,6,2013-07-08 14:45:54,Regular,14.7,320,320,Mainstream,233,233,2013,N,2013-07-08,2013-07-08,11.2585,1.324155082826309
213,CAINV0006,2007,WALLOW,2007-08-29,3,3585,3585,2021,2021CAINV1006,N,yes,14,2007_CAINV0006,3,8/29/2007,2.867,2.004,0.903,0.631,31.5009,2.672,1.017,0.118,0.045,4.423719883,0,0,0,0,NA,0.69898849,0.380613772,NA,6,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,37,21,168,62,267,12.33,7,56,20.67,89,6,30,91,1353,1155,1489,334,1280.881603,55.74311104,1275,1353,CAINV,1006,31.47631108,1353,0,33.2736969,33.2736969,9.834998326,4.878462623,9.508656502,0.634322296,0.199661259138758,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.01466611,0.02086452,Melange,3510,1,CAINV,320,1353,CAINV,1006,31.47631108,156,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,7.609,132.000267655866,64.1403502001446,5.01498399091954,3012,CAINV0006,2021,320,46.88,21.88,46.67,70.21,CAINV0006,7,11528700,17538.6873178155,17.5386873178155,3585,CAINV,6,2021-07-11 00:00:00,Regular,0,0,0,NA,3585,3585,2021,N,2021-07-11,2021-07-11,11.2585,0.675844917173691
216,CAINV0007,1987,COLD,1987-08-30,1,234,234,2013,2013CAINV1007,N,yes,26,1987_CAINV0007,1,8/30/1987,5.312,0.987,0.23,0.043,4.3236,0,0,0,0,NA,0,0,0,0,NA,0.185805723,NA,NA,7,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,13,6,219,54,286,4.33,2,73,18,95.33,9,25,82.12,1352,1118,1387,269,1283.166667,56.13141387,1291,1352,CAINV,1007,4.320239668,1352,0,33.43635178,33.43635178,12.9926846,5.589803344,13.12188721,3.006527823,0.129889207638703,8232706,CAINV,Region18,4.599,29.6717925636008,29.0799843444227,1276.6972,641.202,0.3228,0,48,0,0,0,0,0,0,0,0,0,0,33.37,0,66.63,0,0,0,0,0,631,0.0065,0.0129,17.5582895757,4.74234298483,1299.0927652,11.1521821826,120.56,0.0301,0.1838,12.1926,1.1503,7.7462,0.9458,56.0308,4.8669,0.1246,0.0713,6.3878,3.07162818003914,178.337722113503,106.656602739726,1.60138943248532,2.8452,1096.6726883092,11.074718127456,11.0344812798239,883.913772457926,Region18,0.7857,2.5802,0.06563131,0.03853306, Igneous and Metamorphic,2072,2,CAINV,160,1352,CAINV,1007,4.320239668,152,8232706,CAINV,3.474,0,27945.69912,4599000,0,0,0,0,Confined,5.975,145.694370754824,68.4314895628572,5.38528680042121,1702,CAINV0007,2013,160,187.5,125,66.67,400.57,CAINV0007,7,11528700,14704.2626037596,14.7042626037596,234,CAINV,7,2013-07-08 08:25:24,Regular,4.04,160,160,Tributary,234,234,2013,N,2013-07-08,2013-07-08,4.728,1.2637478849407784
217,CAINV0007,1987,COLD,1987-08-30,1,3586,3586,2021,2021CAINV1007,N,yes,34,1987_CAINV0007,1,8/30/1987,5.312,0.987,0.23,0.043,4.3236,0,0,0,0,NA,0,0,0,0,NA,0.185805723,NA,NA,7,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,19,1,168,95,282,6.33,0.33,56,31.67,94,12,50,135.64,1352,1118,1387,269,1283.166667,56.13141387,1291,1352,CAINV,1007,4.320239668,1352,0,33.43635178,33.43635178,12.9926846,5.589803344,13.12188721,3.006527823,0.129889207638703,8232706,CAINV,Region18,4.599,29.6717925636008,29.0799843444227,1276.6972,641.202,0.3228,0,48,0,0,0,0,0,0,0,0,0,0,33.37,0,66.63,0,0,0,0,0,631,0.0065,0.0129,17.5582895757,4.74234298483,1299.0927652,11.1521821826,120.56,0.0301,0.1838,12.1926,1.1503,7.7462,0.9458,56.0308,4.8669,0.1246,0.0713,6.3878,3.07162818003914,178.337722113503,106.656602739726,1.60138943248532,2.8452,1096.6726883092,11.074718127456,11.0344812798239,883.913772457926,Region18,0.7857,2.5802,0.06563131,0.03853306, Igneous and Metamorphic,3511,1,CAINV,160,1352,CAINV,1007,4.320239668,152,8232706,CAINV,3.474,0,27945.69912,4599000,0,0,0,0,Confined,3.481,153.546975039759,70.9087543307477,5.67715333926871,3013,CAINV0007,2021,160,106.25,43.75,41.18,249.12,CAINV0007,7,11528700,14704.2626037596,14.7042626037596,3586,CAINV,7,2021-07-09 00:00:00,Regular,0,0,0,NA,3586,3586,2021,N,2021-07-09,2021-07-09,4.728,0.7362521150592217
218,CAINV0008,1987,FRIENDLY,1987-08-30,1,235,235,2005,2005CAINV1008,N,yes,18,1987_CAINV0008,1,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,0,0,0,0,NA,0.474335796,0.433406065,NA,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,105,7,17,32,20,59,6.67,16.19,30.48,19.05,56.19,4,112,535.4,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,512,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,9.891,121.091783867762,56.166213088032,4.43789739706734,402,CAINV0008,2005,200,40,0,0,157.53,CAINV0008,22,11528700,16709.48439943,16.70948439943,235,CAINV,8,2005-07-16 00:00:00,Regular,8.84000015,200,200,MAINSTEM,235,235,2005,N,2005-07-16,2005-07-16,7.9879999999999995,1.2382323485227842
219,CAINV0008,1987,FRIENDLY,1987-08-30,1,236,236,2013,2013CAINV1008,N,yes,26,1987_CAINV0008,1,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,0,0,0,0,NA,0.474335796,0.433406065,NA,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,21,44,185,44,250,7,14.67,61.67,14.67,83.33,5,17,80,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,2073,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,8.155,125.723509319301,60.7950374231644,4.74934570475156,1703,CAINV0008,2013,200,65,10,15.38,255.12,CAINV0008,22,11528700,16709.48439943,16.70948439943,236,CAINV,8,2013-07-06 13:09:55,Regular,9.34,200,200,Mainstream,236,236,2013,N,2013-07-06,2013-07-06,7.9879999999999995,1.0209063595393089
220,CAINV0008,1987,FRIENDLY,1987-08-30,1,3587,3587,2021,2021CAINV1008,N,yes,34,1987_CAINV0008,1,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,0,0,0,0,NA,0.474335796,0.433406065,NA,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,10,25,145,74,229,3.33,8.33,48.33,24.67,76.33,19,54,260.16,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,3512,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,5.918,131.259976476496,63.8034674703824,4.98092714941103,3014,CAINV0008,2021,200,55,10,18.18,290.25,CAINV0008,22,11528700,16709.48439943,16.70948439943,3587,CAINV,8,2021-07-11 00:00:00,Regular,0,0,0,NA,3587,3587,2021,N,2021-07-11,2021-07-11,7.9879999999999995,0.740861291937907
221,CAINV0008,1987,COLD,1987-08-30,2,235,235,2005,2005CAINV1008,N,yes,18,1987_CAINV0008,2,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,29.008,0.377,0.019,0,0.067455271,0.474335796,0.433406065,0.012996415,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,105,7,17,32,20,59,6.67,16.19,30.48,19.05,56.19,4,112,535.4,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,512,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,9.891,121.091783867762,56.166213088032,4.43789739706734,402,CAINV0008,2005,200,40,0,0,157.53,CAINV0008,22,11528700,16709.48439943,16.70948439943,235,CAINV,8,2005-07-16 00:00:00,Regular,8.84000015,200,200,MAINSTEM,235,235,2005,N,2005-07-16,2005-07-16,7.9879999999999995,1.2382323485227842
222,CAINV0008,1987,COLD,1987-08-30,2,236,236,2013,2013CAINV1008,N,yes,26,1987_CAINV0008,2,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,29.008,0.377,0.019,0,0.067455271,0.474335796,0.433406065,0.012996415,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,21,44,185,44,250,7,14.67,61.67,14.67,83.33,5,17,80,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,2073,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,8.155,125.723509319301,60.7950374231644,4.74934570475156,1703,CAINV0008,2013,200,65,10,15.38,255.12,CAINV0008,22,11528700,16709.48439943,16.70948439943,236,CAINV,8,2013-07-06 13:09:55,Regular,9.34,200,200,Mainstream,236,236,2013,N,2013-07-06,2013-07-06,7.9879999999999995,1.0209063595393089
223,CAINV0008,1987,COLD,1987-08-30,2,3587,3587,2021,2021CAINV1008,N,yes,34,1987_CAINV0008,2,8/30/1987,25.444,12.069,8.513,4.038,33.4881,22.457,9.733,1.041,0.451,4.635429859,29.008,0.377,0.019,0,0.067455271,0.474335796,0.433406065,0.012996415,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,10,25,145,74,229,3.33,8.33,48.33,24.67,76.33,19,54,260.16,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,3512,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,5.918,131.259976476496,63.8034674703824,4.98092714941103,3014,CAINV0008,2021,200,55,10,18.18,290.25,CAINV0008,22,11528700,16709.48439943,16.70948439943,3587,CAINV,8,2021-07-11 00:00:00,Regular,0,0,0,NA,3587,3587,2021,N,2021-07-11,2021-07-11,7.9879999999999995,0.740861291937907
224,CAINV0008,2007,WALLOW,2007-08-29,3,236,236,2013,2013CAINV1008,N,yes,6,2007_CAINV0008,3,8/29/2007,2.697,1.885,0.903,0.631,33.4881,2.55,0.971,0.118,0.045,4.635429859,0,0,0,0,NA,0.698924731,0.380784314,NA,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,21,44,185,44,250,7,14.67,61.67,14.67,83.33,5,17,80,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,2073,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,8.155,125.723509319301,60.7950374231644,4.74934570475156,1703,CAINV0008,2013,200,65,10,15.38,255.12,CAINV0008,22,11528700,16709.48439943,16.70948439943,236,CAINV,8,2013-07-06 13:09:55,Regular,9.34,200,200,Mainstream,236,236,2013,N,2013-07-06,2013-07-06,7.9879999999999995,1.0209063595393089
225,CAINV0008,2007,WALLOW,2007-08-29,3,3587,3587,2021,2021CAINV1008,N,yes,14,2007_CAINV0008,3,8/29/2007,2.697,1.885,0.903,0.631,33.4881,2.55,0.971,0.118,0.045,4.635429859,0,0,0,0,NA,0.698924731,0.380784314,NA,8,CAINV,Klamath,Klamath/Siskiyou,Butter Creek,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,South Fork Trinity,300,10,25,145,74,229,3.33,8.33,48.33,24.67,76.33,19,54,260.16,624,1121,1489,368,1279.367412,56.05672878,1274,624,CAINV,8,33.46196823,624,0,39.54772186,39.54772186,10.02873323,5.041359987,9.697272301,1.009226548,0.337707066860486,8232804,CAINV,Region18,42.4251,41.503153864104,16.7000396699124,1257.5737,663.7881,0.2894,0,47.7305,0,0,0,0,0,0,0,0,0,0,1.01,0,98.99,0,0,0,0,0,631,0.0099,0.0108,17.6767813694,4.84137793559,1303.49970531,11.2614765298,125.3631,0.0427,0.126,3.7705,1.6295,9.8012,1.2179,61.8409,5.3931,0.1514,0.0481,5.019,4.96608922548209,177.572506205053,88.0558686013704,1.68401302530813,2.042,1114.48582329674,11.0913507619602,11.0528300740417,882.12274649808,Region18,6.0975,2.0542,0.049898555,0.04634739,Melange,3512,1,CAINV,200,624,CAINV,8,33.46196823,157,8232804,CAINV,5.881,11700,79346.60315,11166300,0.119919154,0.020390946,0.147454327,0,Confined,5.918,131.259976476496,63.8034674703824,4.98092714941103,3014,CAINV0008,2021,200,55,10,18.18,290.25,CAINV0008,22,11528700,16709.48439943,16.70948439943,3587,CAINV,8,2021-07-11 00:00:00,Regular,0,0,0,NA,3587,3587,2021,N,2021-07-11,2021-07-11,7.9879999999999995,0.740861291937907
