,site_survey_id,creek_code.x,site.x,survey_date.x,survey_type.x,channel_width.x,reach_length_bankfull.x,upstream_length.x,SITE_ID,survey_year.x,QC_visit.x,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,channel_freq,creek_code.y,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,creek_code,site.y,survey_date.y,survey_type.y,channel_width.y,reach_length_bankfull.y,upstream_length.y,main_or_trib.y,survey_year,QC_visit.y,survey_date2,survey_date3
329,2004CASTN1042,CASTN,42,7/20/2004 0:00,Regular,5.0999999,160,160,CASTN0042,2004,N,42,CASTN,Klamath,Klamath/Siskiyou,Lower Stuart Fork,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,104,17,0,68,14,99,16.35,0,65.38,13.46,95.19,2.48,23.5,65.52,657,761,1702,941,1071.101861,216.732438,996,657,CASTN,42,5.643894186,0.337614715,42.92046356,42.58284885,21.49554141,8.299039194,21.54635048,40.35305325,2.277483626,8245644,CASTN,Region18,6.2577,38.89004228,24.40868348,1048.6602,599.7437,0.3377,0,63,0,0,0,63.5,0,0,0,0,0,0,8.97,0,27.53,0,0,0,0,0,458,0.024,0.088,17.96390829,4.79130162,1286.274343,11.37910027,92.4341,0.0467,0.2117,1.923,1.6969,8.752,0.8485,65.1138,3.0375,0.1357,0.0638,3.7327,4.934926374,175.8897988,94.68285027,0.509338879,1.2539,1054.365796,11.55003103,11.6456731,1281.472294,Region18,1.3248,1.372,0.056222823,0.0506962,Metamorphic,1,CASTN,160,657,CASTN,42,5.643894186,8245644,CASTN,5.856,0,64162.9218,6257700,0,0,0,1,None,5.81,135.7458064,72.49497642,5.53681591,287,CASTN0042,2004,160,50,0,0,62.86,CASTN0042,25,11525530,12581.35662,12.58135662,CASTN,42,7/20/2004 0:00,Regular,5.0999999,160,160,TRIBUTARY,2004,N,7/20/2004,7/20/2004
330,2013CASTN1042,CASTN,42,6/21/2013 11:20,Regular,5.32,160,160,CASTN0042,2013,N,42,CASTN,Klamath,Klamath/Siskiyou,Lower Stuart Fork,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,300,14,6,206,68,287,4.67,2,68.67,22.67,95.67,14,40,94,657,761,1702,941,1071.101861,216.732438,996,657,CASTN,42,5.643894186,0.337614715,42.92046356,42.58284885,21.49554141,8.299039194,21.54635048,40.35305325,2.277483626,8245644,CASTN,Region18,6.2577,38.89004228,24.40868348,1048.6602,599.7437,0.3377,0,63,0,0,0,63.5,0,0,0,0,0,0,8.97,0,27.53,0,0,0,0,0,458,0.024,0.088,17.96390829,4.79130162,1286.274343,11.37910027,92.4341,0.0467,0.2117,1.923,1.6969,8.752,0.8485,65.1138,3.0375,0.1357,0.0638,3.7327,4.934926374,175.8897988,94.68285027,0.509338879,1.2539,1054.365796,11.55003103,11.6456731,1281.472294,Region18,1.3248,1.372,0.056222823,0.0506962,Metamorphic,1,CASTN,160,657,CASTN,42,5.643894186,8245644,CASTN,5.856,0,64162.9218,6257700,0,0,0,1,None,4.741,140.328458,71.76646595,5.591536339,1713,CASTN0042,2013,160,100,50,50,76.69,CASTN0042,25,11525530,12581.35662,12.58135662,CASTN,42,6/21/2013 11:20,Regular,5.32,160,160,Tributary,2013,N,6/21/2013,6/21/2013
331,2002CAUBB1002,CAUBB,2,6/21/2002 0:00,Regular,12,240,240,CAUBB0002,2002,N,2,CAUBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,8,20,41,27,76,6.61,16.53,33.88,22.31,62.81,9,72,390,586,1144,1893,749,1592.462553,134.4867251,1618,586,CAUBB,2,21.99204961,0,49.35964966,49.35964966,20.12230475,7.567402811,19.80992889,32.84385095,7.223035995,8297637,CAUBB,Region18,22.0455,28.79,24.58,1591.9689,602.7746,0.3,0,37.2905,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,691.2359,0.0082,0.0304,14.96957939,5.311027933,1138.026192,10.14255725,80.7943,0.034,0.4974,3.2078,2.3138,14.5094,1.776,59.6135,2.6675,0.1468,0.048,7.7195,3.73,182.88,67.71,0.77,2.3052,783.8541799,11.71825473,11.62775355,745.2589612,Region18,3.5298,2.3441,0.05133298,0.08547414,Metamorphic Schist,1,CAUBB,240,586,CAUBB,2,21.99204961,8297637,CAUBB,0.964,0,6967.41031,1618200,0,0,0,0,Confined,8.556,121.6580659,44.81703501,3.592297059,17,CAUBB0002,2002,240,29.17,16.67,57.14,165.62,CAUBB0002,36,11470500,26614.43325,26.61443325,CAUBB,2,6/21/2002 0:00,Regular,12,240,240,TRIBUTARY,2002,N,6/21/2002,6/21/2002
332,2010CAUBB1002,CAUBB,2,7/10/2010 0:00,Regular,12.1,280,280,CAUBB0002,2010,N,2,CAUBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,6,16,39,26,71,5.71,15.24,37.14,24.76,67.62,11.08,60,386,586,1144,1893,749,1592.462553,134.4867251,1618,586,CAUBB,2,21.99204961,0,49.35964966,49.35964966,20.12230475,7.567402811,19.80992889,32.84385095,7.223035995,8297637,CAUBB,Region18,22.0455,28.79,24.58,1591.9689,602.7746,0.3,0,37.2905,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,691.2359,0.0082,0.0304,14.96957939,5.311027933,1138.026192,10.14255725,80.7943,0.034,0.4974,3.2078,2.3138,14.5094,1.776,59.6135,2.6675,0.1468,0.048,7.7195,3.73,182.88,67.71,0.77,2.3052,783.8541799,11.71825473,11.62775355,745.2589612,Region18,3.5298,2.3441,0.05133298,0.08547414,Metamorphic Schist,1,CAUBB,240,586,CAUBB,2,21.99204961,8297637,CAUBB,0.964,0,6967.41031,1618200,0,0,0,0,Confined,9.43,115.7577706,41.99150704,3.376448934,1140,CAUBB0002,2010,240,112.5,83.33,74.07,765.55,CAUBB0002,36,11470500,26614.43325,26.61443325,CAUBB,2,7/10/2010 0:00,Regular,12.1,280,280,TRIBUTARY ,2010,N,7/10/2010,7/10/2010
333,2003CATEN1002,CATEN,2,7/5/2003 0:00,Regular,7.5,183,183,CATEN0002,2003,N,2,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,115,2,34,4,30,36,1.74,29.57,3.48,26.09,31.3,89,310,688,749,542,1862,1320,1265.910006,275.7814401,1285,749,CATEN,2,35.34715347,0.954841256,54.51238251,53.55754125,27.44195084,7.564080418,28.16804695,73.09970894,25.83866631,4440534,CATEN,Region18,35.4006,47.74401891,21.8176725,1265.6225,574.3334,0.2511,0,52.6972,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0,0,16.29862942,4.608432647,2210.373505,10.45594115,139.2211,0.0053,0.2742,23.0723,0.4856,7.0376,1.2536,46.7662,4.6156,0.117,0.1014,9.0305,7.776028881,181.6681782,93.48527406,0.786720903,0.0168,1964.334327,10.08939609,10.42105782,1532.122427,Region18,6.4341,0.0124,0.079764105,0.04723164, Igneous and Metamorphic,1,CATEN,183,749,CATEN,2,35.34715347,4440534,CATEN,1.007,0,18203.8241,542700,0,0,0,0,Confined,8.407,129.8311969,46.23407365,3.650834995,134,CATEN0002,2003,NA,0,0,0,0,CATEN0002,72,11521500,16818.66578,16.81866578,CATEN,2,7/5/2003 0:00,Regular,7.5,183,183,MAINSTEM,2003,N,7/5/2003,7/5/2003
334,2002CAUBB1008,CAUBB,8,6/22/2002 0:00,Regular,7.80000019,160,160,CAUBB0008,2002,N,8,CAUBB,Klamath,Klamath/Siskiyou,Baldy Creek-Black Butte River,Glenn/Mendocino/Lake,CA,Klamath-Northern California Coastal,California Region,Northern California Coastal,Middle Fork Eel,121,16,9,52,29,97,13.22,7.44,42.98,23.97,80.17,3,43.5,212.4,587,1365,2051,686,1672.830017,137.4091228,1660,587,CAUBB,8,5.950537332,0.337614715,40.37676239,40.03914768,19.44878959,5.754477496,19.44368553,25.42393103,1.512860507,8297593,CAUBB,Region18,4.995,36.01884685,17.53542342,1669.9778,604.1191,0.2599,0,33.871,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,711,0,0,14.82593237,5.148028259,2111.393185,9.98841027,83.179,0.0337,0.5017,3.2633,2.285,14.5139,1.7964,59.4546,2.7745,0.1489,0.0477,7.768,5.008194595,182.7961153,81.4103027,2.222502703,1.0604,1371.553639,11.02218443,10.82880247,1271.620732,Region18,1.0062,0.8228,0.084616013,0.07847561,Melange,1,CAUBB,160,587,CAUBB,8,5.950537332,8297593,CAUBB,0.605,0,5109.50247,725400,0,0,0,0,Confined,7.89,146.4572948,54.66318955,4.630073351,19,CAUBB0008,2002,160,118.75,56.25,47.37,766.6,CAUBB0008,16,11472900,21359.09087,21.35909087,CAUBB,8,6/22/2002 0:00,Regular,7.80000019,160,160,TRIBUTARY,2002,N,6/22/2002,6/22/2002
335,2010CAUBB1008,CAUBB,8,7/12/2010 0:00,Regular,7.5,160,160,CAUBB0008,2010,N,8,CAUBB,Klamath,Klamath/Siskiyou,Baldy Creek-Black Butte River,Glenn/Mendocino/Lake,CA,Klamath-Northern California Coastal,California Region,Northern California Coastal,Middle Fork Eel,105,22,2,41,26,89,20.95,1.9,39.05,24.76,84.76,1,45,191.24,587,1365,2051,686,1672.830017,137.4091228,1660,587,CAUBB,8,5.950537332,0.337614715,40.37676239,40.03914768,19.44878959,5.754477496,19.44368553,25.42393103,1.512860507,8297593,CAUBB,Region18,4.995,36.01884685,17.53542342,1669.9778,604.1191,0.2599,0,33.871,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,711,0,0,14.82593237,5.148028259,2111.393185,9.98841027,83.179,0.0337,0.5017,3.2633,2.285,14.5139,1.7964,59.4546,2.7745,0.1489,0.0477,7.768,5.008194595,182.7961153,81.4103027,2.222502703,1.0604,1371.553639,11.02218443,10.82880247,1271.620732,Region18,1.0062,0.8228,0.084616013,0.07847561,Melange,1,CAUBB,160,587,CAUBB,8,5.950537332,8297593,CAUBB,0.605,0,5109.50247,725400,0,0,0,0,Confined,7.115,159.49431,47.52248294,4.345705907,1142,CAUBB0008,2010,160,87.5,50,57.14,371.18,CAUBB0008,16,11472900,21359.09087,21.35909087,CAUBB,8,7/12/2010 0:00,Regular,7.5,160,160,TRIBUTARY ,2010,N,7/12/2010,7/12/2010
336,2011CATEN1002,CATEN,2,7/20/2011 8:52,Regular,11.9,240,240,CATEN0002,2011,N,2,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,102,0,31,11,20,31,0,30.39,10.78,19.61,30.39,72.2,349,688.4,749,542,1862,1320,1265.910006,275.7814401,1285,749,CATEN,2,35.34715347,0.954841256,54.51238251,53.55754125,27.44195084,7.564080418,28.16804695,73.09970894,25.83866631,4440534,CATEN,Region18,35.4006,47.74401891,21.8176725,1265.6225,574.3334,0.2511,0,52.6972,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0,0,16.29862942,4.608432647,2210.373505,10.45594115,139.2211,0.0053,0.2742,23.0723,0.4856,7.0376,1.2536,46.7662,4.6156,0.117,0.1014,9.0305,7.776028881,181.6681782,93.48527406,0.786720903,0.0168,1964.334327,10.08939609,10.42105782,1532.122427,Region18,6.4341,0.0124,0.079764105,0.04723164, Igneous and Metamorphic,1,CATEN,183,749,CATEN,2,35.34715347,4440534,CATEN,1.007,0,18203.8241,542700,0,0,0,0,Confined,10.264,134.3594536,49.58706326,3.85802686,1314,CATEN0002,2011,183,27.32,0,0,67.69,CATEN0002,72,11521500,16818.66578,16.81866578,CATEN,2,7/20/2011 8:52,Regular,11.9,240,240,Mainstream,2011,N,7/20/2011,7/20/2011
337,2003CATEN1017,CATEN,17,7/7/2003 0:00,Regular,8.60000038,200,200,CATEN0017,2003,N,17,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,115,10,4,25,52,87,8.7,3.48,21.74,45.22,75.65,31.2,110,362,748,482,1862,1380,1233.193373,289.7480508,1253,748,CATEN,17,39.61535918,0.954841256,54.51238251,53.55754125,27.11460901,7.522315729,27.75877953,71.30482826,28.24766383,4439208,CATEN,Region18,40.7151,47.47272376,22.02546829,1217.6204,578.1985,0.2522,0,52.7747,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0.0007,0.0013,16.6086888,4.600238435,2171.096414,10.60678546,136.902,0.0049,0.2761,23.7319,0.4568,6.7175,1.1804,46.4921,4.5274,0.1124,0.1033,9.0433,7.651873163,181.6496545,94.0349464,0.786840337,0.0181,1956.544198,10.2064161,10.54231064,1521.666433,Region18,7.8255,0.0223,0.05200586,0.03594594, Igneous and Metamorphic,1,CATEN,200,748,CATEN,17,39.61535918,4439208,CATEN,1.559,0,34350.8445,2185200,0,0,0,0,Confined,9.501,131.4911815,47.27182124,3.737730876,135,CATEN0017,2003,200,5,0,0,35.52,CATEN0017,72,11521500,17271.86245,17.27186245,CATEN,17,7/7/2003 0:00,Regular,8.60000038,200,200,MAINSTEM,2003,N,7/7/2003,7/7/2003
338,2011CATEN1017,CATEN,17,7/24/2011 8:28,Regular,19.9,400,400,CATEN0017,2011,N,17,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,105,0,9,34,32,66,0,8.57,32.38,30.48,62.86,29.2,111,468,748,482,1862,1380,1233.193373,289.7480508,1253,748,CATEN,17,39.61535918,0.954841256,54.51238251,53.55754125,27.11460901,7.522315729,27.75877953,71.30482826,28.24766383,4439208,CATEN,Region18,40.7151,47.47272376,22.02546829,1217.6204,578.1985,0.2522,0,52.7747,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0.0007,0.0013,16.6086888,4.600238435,2171.096414,10.60678546,136.902,0.0049,0.2761,23.7319,0.4568,6.7175,1.1804,46.4921,4.5274,0.1124,0.1033,9.0433,7.651873163,181.6496545,94.0349464,0.786840337,0.0181,1956.544198,10.2064161,10.54231064,1521.666433,Region18,7.8255,0.0223,0.05200586,0.03594594, Igneous and Metamorphic,1,CATEN,200,748,CATEN,17,39.61535918,4439208,CATEN,1.559,0,34350.8445,2185200,0,0,0,0,Confined,16.011,135.9910236,50.68086114,3.952147173,1315,CATEN0017,2011,200,50,20,40,255.08,CATEN0017,72,11521500,17271.86245,17.27186245,CATEN,17,7/24/2011 8:28,Regular,19.9,400,400,Mainstream,2011,N,7/24/2011,7/24/2011
339,2003CATEN1043,CATEN,43,7/4/2003 0:00,Regular,12.30000019,295,295,CATEN0043,2003,N,43,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,119,12,9,20,35,67,10.08,7.56,16.81,29.41,56.3,35.88,178.5,518.4,750,576,1862,1286,1272.898668,270.0352506,1290,750,CATEN,43,34.90738237,0.954841256,54.51238251,53.55754125,27.40750252,7.558325349,28.12178421,72.91938238,25.45424763,4440534,CATEN,Region18,35.4006,47.74401891,21.8176725,1265.6225,574.3334,0.2511,0,52.6972,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0,0,16.29862942,4.608432647,2210.373505,10.45594115,139.2211,0.0053,0.2742,23.0723,0.4856,7.0376,1.2536,46.7662,4.6156,0.117,0.1014,9.0305,7.776028881,181.6681782,93.48527406,0.786720903,0.0168,1964.334327,10.08939609,10.42105782,1532.122427,Region18,6.4341,0.0124,0.045321694,0.05453027, Igneous and Metamorphic,1,CATEN,295,750,CATEN,43,34.90738237,4440534,CATEN,1.007,0,18203.8241,542700,0,0,0,0,Confined,10.331,129.457213,46.0025371,3.635479133,136,CATEN0043,2003,295,13.56,6.78,50,47.13,CATEN0043,72,11521500,16522.60411,16.52260411,CATEN,43,7/4/2003 0:00,Regular,12.30000019,295,295,MAINSTEM,2003,N,7/4/2003,7/4/2003
340,2011CATEN1043,CATEN,43,7/21/2011 17:09,Regular,13.4,280,280,CATEN0043,2011,N,43,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,105,0,7,34,24,58,0,6.67,32.38,22.86,55.24,21,173.5,634.4,750,576,1862,1286,1272.898668,270.0352506,1290,750,CATEN,43,34.90738237,0.954841256,54.51238251,53.55754125,27.40750252,7.558325349,28.12178421,72.91938238,25.45424763,4440534,CATEN,Region18,35.4006,47.74401891,21.8176725,1265.6225,574.3334,0.2511,0,52.6972,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0,0,16.29862942,4.608432647,2210.373505,10.45594115,139.2211,0.0053,0.2742,23.0723,0.4856,7.0376,1.2536,46.7662,4.6156,0.117,0.1014,9.0305,7.776028881,181.6681782,93.48527406,0.786720903,0.0168,1964.334327,10.08939609,10.42105782,1532.122427,Region18,6.4341,0.0124,0.045321694,0.05453027, Igneous and Metamorphic,1,CATEN,295,750,CATEN,43,34.90738237,4440534,CATEN,1.007,0,18203.8241,542700,0,0,0,0,Confined,12.695,133.9341945,49.37631926,3.844410072,1316,CATEN0043,2011,295,16.95,6.78,40,31.39,CATEN0043,72,11521500,16522.60411,16.52260411,CATEN,43,7/21/2011 17:09,Regular,13.4,280,280,Mainstream,2011,N,7/21/2011,7/21/2011
341,2003CATEN1077,CATEN,77,7/7/2003 0:00,Regular,10.19999981,235,235,CATEN0077,2003,N,77,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,117,5,31,23,33,61,4.27,26.5,19.66,28.21,52.14,20,100,418,747,479,1862,1383,1227.294507,294.0111397,1249,747,CATEN,77,40.05692866,0.954841256,54.51238251,53.55754125,27.06484189,7.528704865,27.70244408,70.92491798,28.4103438,4439208,CATEN,Region18,40.7151,47.47272376,22.02546829,1217.6204,578.1985,0.2522,0,52.7747,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0.0007,0.0013,16.6086888,4.600238435,2171.096414,10.60678546,136.902,0.0049,0.2761,23.7319,0.4568,6.7175,1.1804,46.4921,4.5274,0.1124,0.1033,9.0433,7.651873163,181.6496545,94.0349464,0.786840337,0.0181,1956.544198,10.2064161,10.54231064,1521.666433,Region18,7.8255,0.0223,0.04363278,0.02536585, Igneous and Metamorphic,1,CATEN,235,747,CATEN,77,40.05692866,4439208,CATEN,1.559,0,34350.8445,2185200,0,0,0,0,Confined,9.188,131.9961099,47.63103113,3.768393959,137,CATEN0077,2003,235,4.26,0,0,12.85,CATEN0077,72,11521500,17430.45986,17.43045986,CATEN,77,7/7/2003 0:00,Regular,10.19999981,235,235,MAINSTEM,2003,N,7/7/2003,7/7/2003
342,2011CATEN1077,CATEN,77,7/24/2011 12:29,Regular,13.3,280,280,CATEN0077,2011,N,77,CATEN,Klamath,Klamath/Siskiyou,Ten Mile Creek,Siskiyou,CA,Klamath-Northern California Coastal,California Region,Klamath,Lower Klamath,105,1,33,31,17,49,0.95,31.43,29.52,16.19,46.67,19,92.5,600.48,747,479,1862,1383,1227.294507,294.0111397,1249,747,CATEN,77,40.05692866,0.954841256,54.51238251,53.55754125,27.06484189,7.528704865,27.70244408,70.92491798,28.4103438,4439208,CATEN,Region18,40.7151,47.47272376,22.02546829,1217.6204,578.1985,0.2522,0,52.7747,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1335,0.0007,0.0013,16.6086888,4.600238435,2171.096414,10.60678546,136.902,0.0049,0.2761,23.7319,0.4568,6.7175,1.1804,46.4921,4.5274,0.1124,0.1033,9.0433,7.651873163,181.6496545,94.0349464,0.786840337,0.0181,1956.544198,10.2064161,10.54231064,1521.666433,Region18,7.8255,0.0223,0.04363278,0.02536585, Igneous and Metamorphic,1,CATEN,235,747,CATEN,77,40.05692866,4439208,CATEN,1.559,0,34350.8445,2185200,0,0,0,0,Confined,11.48,136.4947533,51.02350564,3.984418338,1317,CATEN0077,2011,235,17.02,0,0,43.83,CATEN0077,72,11521500,17430.45986,17.43045986,CATEN,77,7/24/2011 12:29,Regular,13.3,280,280,Mainstream,2011,N,7/24/2011,7/24/2011
343,2004CATRN1001,CATRN,1,6/17/2004 0:00,Regular,5.0999999,160,160,CATRN0001,2004,N,1,CATRN,Klamath,Klamath/Siskiyou,Picayune Creek-Trinity River,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,19,4,47,26,92,18.1,3.81,44.76,24.76,87.62,1,40,165,674,1503,2024,521,1721.834041,107.8038097,1704,674,CATRN,1,2.341792614,0.754894495,31.83859253,31.08369803,18.43034675,4.89271864,18.58722496,17.55439622,0.411087554,8242046,CATRN,Region18,2.7747,45.69569575,18.16076873,1700.3721,612.5209,0.26,0,70.1599,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,458,0,0,13.95871802,2.287255502,1728.333852,8.125964228,206.292,0.0068,0.3519,4.9961,1.1426,16.394,2.9988,53.5091,8.0058,0.2003,0.0501,8.5544,6.399750243,180.4500292,88.58454428,1.109815115,0,1020.974637,9.594784602,9.829059631,1217.421422,Region18,0.5436,0,0.130183635,0.10618296,Igneous Intrusive,1,CATRN,160,674,CATRN,1,2.341792614,8242046,CATRN,2.44,0,13273.49099,2774700,0,0,0,0,Confined,4.797,128.5590472,53.95016684,4.217417148,288,CATRN0001,2004,160,106.25,68.75,64.71,382.47,CATRN0001,38,11523200,16577.77785,16.57777785,CATRN,1,6/17/2004 0:00,Regular,5.0999999,160,160,TRIBUTARY,2004,N,6/17/2004,6/17/2004
344,2012CATRN1001,CATRN,1,6/23/2012 9:49,Regular,6,160,160,CATRN0001,2012,N,1,CATRN,Klamath,Klamath/Siskiyou,Picayune Creek-Trinity River,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,11,17,40,33,84,10.48,16.19,38.1,31.43,80,11,51.5,131.72,674,1503,2024,521,1721.834041,107.8038097,1704,674,CATRN,1,2.341792614,0.754894495,31.83859253,31.08369803,18.43034675,4.89271864,18.58722496,17.55439622,0.411087554,8242046,CATRN,Region18,2.7747,45.69569575,18.16076873,1700.3721,612.5209,0.26,0,70.1599,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,458,0,0,13.95871802,2.287255502,1728.333852,8.125964228,206.292,0.0068,0.3519,4.9961,1.1426,16.394,2.9988,53.5091,8.0058,0.2003,0.0501,8.5544,6.399750243,180.4500292,88.58454428,1.109815115,0,1020.974637,9.594784602,9.829059631,1217.421422,Region18,0.5436,0,0.130183635,0.10618296,Igneous Intrusive,1,CATRN,160,674,CATRN,1,2.341792614,8242046,CATRN,2.44,0,13273.49099,2774700,0,0,0,0,Confined,3.765,125.8793269,54.9488211,4.212554872,1516,CATRN0001,2012,160,100,43.75,43.75,440.92,CATRN0001,38,11523200,16577.77785,16.57777785,CATRN,1,6/23/2012 9:49,Regular,6,160,160,Tributary,2012,N,6/23/2012,6/23/2012
345,2004CATRN1008,CATRN,8,6/18/2004 0:00,Regular,16.29999924,360,360,CATRN0008,2004,N,8,CATRN,Klamath,Klamath/Siskiyou,Picayune Creek-Trinity River,Trinity,CA,Klamath-Northern California Coastal,California Region,Klamath,Trinity,105,5,2,32,33,70,4.76,1.9,30.48,31.43,66.67,16.32,98,330,678,1109,2748,1639,1856.042969,262.467419,1879,678,CATRN,8,122.4627398,0,48.63843155,48.63843155,18.1092208,7.62817073,18.00139236,26.73014677,32.73447009,8242014,CATRN,Region18,123.7167,41.21023475,24.11906338,1850.9804,656.3344,0.2629,0,70.1507,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,463.6627,0.007,0.0305,12.79510212,1.764089582,1428.777716,7.282399479,128.3907,0.0685,0.3917,22.6506,0.3883,6.6704,0.9629,44.6953,5.324,0.0952,0.088,11.4599,6.371121247,180.7986982,96.64830362,0.930981937,1.1494,950.7082722,7.425452779,7.60298349,1116.742633,Region18,15.5484,1.4221,0.031620515,0.03715589,Igneous Intrusive,2,CATRN,360,678,CATRN,8,122.4627398,8242014,CATRN,1.537,70200,30716.42867,2159100,0.64189669,0.417629597,2.28542194,0,Confined,17.205,156.7071831,46.40152194,4.166520998,289,CATRN0008,2004,360,38.89,13.89,35.71,72.07,CATRN0008,40,11523200,17968.44338,17.96844338,CATRN,8,6/18/2004 0:00,Regular,16.29999924,360,360,MAINSTEM,2004,N,6/18/2004,6/18/2004
